osm_way_id,name,highway_class,lanes,width_m,surface,district,length_m
395885020,Nizamuddin Road Flyover,trunk,,,asphalt,South-East,73
395885021,Mahatma Gandhi Marg,primary,,,,North-West,46
395885022,Mahatma Gandhi Marg,primary,,,,North-West,94
395885023,Mahatma Gandhi Marg,trunk,,,,North,144
395885024,Nizamuddin Railway Station Flyover,trunk,,,,South-East,72
395885025,Mahatma Gandhi Road,trunk,3,,asphalt,North,144
395885043,,trunk,4,,,North,546
395885044,,trunk,4,,,North-East,555
395885045,Shaheed Captain Vikram Batra Flyover,trunk,,,,North-West,112
395885053,,trunk_link,,,,North,223
401538832,,primary_link,2,,asphalt,South,91
403224847,,trunk_link,,,,South,329
403224849,,trunk_link,,,,South,23
408087287,,secondary_link,,,,West,14
408087788,,primary_link,,,,South-West,307
408786140,,secondary,,,,Outer North,34
408786149,,secondary,,,,Outer North,48
408786151,,secondary,,,,Outer North,49
408786156,,secondary,,,,Outer North,14
408786159,,secondary,,,,Outer North,42
408787908,,secondary,,,,Outer North,16
412349571,,secondary,,,,Dwarka,1340
413670784,Najafgarh Kapashera Road,secondary,,,,Dwarka,4151
415785283,,primary,,,,South,11
420187467,,primary_link,,,,Dwarka,12
421741162,Sant Shri Nagpal Marg,secondary,2,,asphalt,South,1333
422134561,,secondary,,,,South-West,921
422769845,,secondary,,,,Outer North,1172
423593939,,primary_link,,,asphalt,South,50
423755491,,secondary_link,,,asphalt,South-West,30
423755579,Africa Avenue,secondary,3,,asphalt,South-West,712
425564951,Chattarpur Main Road,secondary,,,asphalt,South,1717
427196478,Dev Prakash Shastri Road,secondary_link,,,,West,57
427196479,Dev Prakash Shastri Road,secondary_link,,,,West,62
428242223,Baba Banda Singh Bahadur Setu,trunk,3,,asphalt,South-East,667
428242224,,trunk_link,,,asphalt,South-East,73
429114462,,secondary,,,,Outer North,10
429114463,,secondary,,,,Outer North,43
435426351,,secondary_link,,,asphalt,New Delhi,56
435426352,,secondary_link,,,,New Delhi,183
442470201,,secondary_link,,,asphalt,Central,256
446686628,Swami Dayanand Marg,primary,,,,East,435
446686630,,secondary,,,asphalt,East,20
446686631,,secondary,,,asphalt,East,418
446686632,Swami Dayanand Marg,primary,,,,East,33
446686636,Ghazipur Road,secondary,2,,asphalt,East,650
446734301,Road Number 57,primary,,,,East,632
446856065,Sikandra Road,secondary,,,asphalt,New Delhi,53
446856066,Tilak Road,secondary,,,,New Delhi,45
446856067,Doctor Dineshnandini Dalmia Chowk,secondary,,,asphalt,New Delhi,19
446856068,Doctor Dineshnandini Dalmia Chowk,secondary,,,asphalt,New Delhi,20
446920669,Mother Dairy Road,secondary,,,asphalt,East,371
446922580,Vikas Marg,primary,,,,East,1104
446922581,Sikandra Road,secondary,,,asphalt,New Delhi,758
446922582,Tilak Marg,secondary,,,asphalt,New Delhi,1307
446922583,Mandi House Chowk,secondary,,,asphalt,New Delhi,38
446922584,Mandi House Chowk,secondary,,,asphalt,New Delhi,16
446922586,Mandi House Chowk,secondary,,,asphalt,New Delhi,37
446922589,Mandi House Chowk,secondary,,,asphalt,New Delhi,25
446922590,Outer Circle,secondary,4,,asphalt,New Delhi,260
446922591,Outer Circle,secondary,4,,asphalt,New Delhi,21
446923135,Vikas Marg,primary,3,,asphalt,East,58
446923136,Patparganj Road,secondary,,,,East,114
446923137,,secondary,,,,East,480
446954820,Ghazipur Road,secondary,2,,asphalt,East,318
446954821,Ghazipur Road Flyover,secondary,2,,,East,427
446954822,Road Number 57,secondary_link,,,,East,99
446954823,Road Number 57,secondary_link,,,asphalt,East,72
446957208,,primary_link,,,,East,14
446957212,Road Number 57,primary,,,,East,79
447130904,Vikas Marg,primary,,,asphalt,Central,83
447130905,Lala Ramcharan Aggarwal Chowk,secondary,,,asphalt,Central,16
447130906,Bahadur Shah Zafar Marg,secondary,,,asphalt,Central,10
447135852,,secondary,,,,Central,123
447135853,,secondary,,,,New Delhi,73
447141131,Mandi House Chowk,secondary,,,asphalt,New Delhi,26
447141132,Windsor Place,secondary,,,asphalt,New Delhi,111
447141133,Windsor Place,secondary,,,asphalt,New Delhi,39
447141141,Rotary Number 49,secondary,,,asphalt,New Delhi,32
447141143,Bangabandhu Sheikh Mujib Road,secondary,,,,New Delhi,210
447141145,Rotary Number 45,secondary,,,asphalt,New Delhi,20
447141146,Rotary Number 45,secondary,,,,New Delhi,27
447141147,Patel Chowk,secondary,,,asphalt,New Delhi,73
447141148,Patel Chowk,secondary,,,asphalt,New Delhi,43
447141149,Gol Dakkhana Roundabout,secondary,,,asphalt,New Delhi,144
447141150,Gol Dakkhana Roundabout,secondary,,,asphalt,New Delhi,42
447141151,Baba Kharak Singh Marg,secondary,2,,asphalt,New Delhi,632
447141152,Gol Dakkhana Roundabout,secondary,,,asphalt,New Delhi,31
447141154,Rotary Number 49,secondary,,,asphalt,New Delhi,12
447141155,Mother Teresa Crescent,secondary,2,,asphalt,New Delhi,126
447143198,,secondary,,,,East,34
447143201,Rotary Number 45,secondary,,,,New Delhi,47
447280912,,secondary,2,,asphalt,Shahdara,19
447280913,Bhartendu Harish Chandra Marg,secondary,2,,asphalt,Shahdara,26
447602095,Sikandra Road,secondary,,,,New Delhi,83
447602096,Sikandra Road,secondary,2,,asphalt,New Delhi,125
447602097,Swami Dayanand Marg,primary,2,,asphalt,East,70
447602098,,secondary_link,1,,asphalt,New Delhi,88
447654041,Delhi - Meerut Expressway,motorway,,,asphalt,South-East,114
447654042,Lal Bahadur Shastri Marg,secondary,2,,asphalt,South,53
447654044,Delhi - Meerut Expressway,motorway,3,,asphalt,East,373
447654046,Flyover,trunk,,,,East,183
447654047,Delhi - Meerut Expressway,motorway,4,,asphalt,East,567
447654049,Ho Chi Minh Marg,primary_link,,,asphalt,South,222
447654050,Chirag Delhi Flyover,primary,,,,South,33
447654053,,secondary,,,,East,48
447654054,Patparganj Road,secondary,,,,East,41
447654056,Patparganj Road,secondary,,,asphalt,East,267
454514557,Modi Mill Flyover Ramp,trunk_link,,,,South-East,274
454514560,Modi Mill Flyover Ramp,trunk_link,,,,South-East,209
458301238,Baba Banda Singh Bahadur Setu Ramp,trunk_link,2,,asphalt,South-East,58
458301240,,trunk_link,2,,asphalt,South,260
458301242,,trunk_link,2,,asphalt,South,133
458301243,,trunk_link,2,,asphalt,South,81
458301244,,trunk_link,2,,asphalt,South,291
458301245,Baba Banda Singh Bahadur Setu Ramp,trunk_link,2,,asphalt,South-East,229
458301871,,primary_link,,,,East,255
463710731,New Delhi Railway Station Flyover,secondary,,,asphalt,Central,351
463710732,New Delhi Railway Station Flyover,secondary,,,asphalt,Central,351
464265868,Rani Jhansi Flyover,primary,,,,North,1324
472576395,,primary,,,,South-West,268
474761802,,secondary_link,2,,asphalt,South,116
474761805,,secondary_link,,,,South,27
474761806,,secondary_link,,,,South,59
475165720,,secondary,2,,asphalt,North-East,42
475165723,Wazirabad Road,secondary,2,,asphalt,North-East,1333
475165728,Wazirabad Road,secondary,2,,asphalt,North-East,1220
475165730,Wazirabad Road,trunk,2,,asphalt,North-East,174
475165731,Wazirabad Road,trunk,2,,asphalt,North-East,350
475165732,,primary_link,2,,asphalt,North-East,687
478814589,,primary_link,,,,South-West,52
488174447,Cariappa Marg,primary,,,,South-West,24
488174449,Pankha Road,secondary,,,,West,498
488174450,Dabri Mor Flyover,primary_link,,,,Dwarka,26
488174451,,secondary,,,,West,349
488174452,Dabri Mor Flyover,primary_link,,,,Dwarka,185
488174453,Bhagwan Mahavir Marg,primary,,,,West,1836
488174454,Bhagwan Mahavir Marg,primary,,,,West,2001
488174462,Shivaji Marg,primary,,,asphalt,West,392
488174463,Shivaji Marg Flyover,secondary,,,asphalt,West,26
488174464,Shivaji Marg,primary,,,asphalt,West,249
488899431,,secondary_link,2,,asphalt,South,59
488899432,,secondary_link,,,,South,60
492215388,GT Karnal road,secondary,,,,North-West,12
492215389,GT Karnal road,secondary,,,,North,67
492439727,Panchkuian Road,secondary,3,,asphalt,New Delhi,35
492441456,Shivaji Marg,primary,,,asphalt,West,11
492441457,Shivaji Marg,primary,,,asphalt,West,116
501786880,Rohtak Road,secondary,,,,North,454
501786881,Rohtak Road,primary,,,,West,150
502428926,,secondary,,,,North,52
502428929,,secondary,,,,North,38
502428931,,secondary,,,,North,83
502428933,,secondary,,,,North,83
502428934,,secondary,,,,North,37
502428936,Doctor KB Hedgewar Marg,trunk,,,,North-West,648
502428942,Doctor KB Hedgewar Marg,trunk,,,,North-West,345
502428945,Doctor KB Hedgewar Marg,trunk,,,,North,2978
502428949,Doctor KB Hedgewar Marg,trunk,,,,North-West,644
502429503,,secondary,,,,Central,40
502562071,,primary_link,,,,Shahdara,84
502562072,,primary_link,,,,Shahdara,75
502579560,,secondary,,,asphalt,New Delhi,38
502579562,Mother Teresa Crescent,secondary,2,,asphalt,New Delhi,45
502598910,,secondary,,,,West,251
502603705,Lajwanti Flyover,secondary,,,,West,33
502603706,,secondary_link,,,,West,55
502603708,,secondary_link,,,,West,45
502604971,,primary_link,,,,South-West,213
502604972,,primary_link,,,,South-West,29
502609128,,secondary,,,,South-West,186
502609129,,secondary_link,,,,South-West,86
502609131,,secondary,2,,,South-West,798
502609132,,secondary_link,,,asphalt,South-West,66
502625884,,secondary,,,,Rohini,4340
502633718,Harewali Main Road,primary_link,2,,asphalt,Outer North,1531
513964090,,secondary_link,,,,West,45
513964091,,secondary,,,,West,364
513964092,,secondary,,,,West,401
514521566,Outer Ring Road,primary,,,,South-West,1038
514521567,Khelgaon Flyover,primary,,,asphalt,South,35
514521568,Ho Chi Minh Marg,primary_link,,,asphalt,South,193
519172099,Wazirabad Flyover,trunk,,,,North,141
519172101,Wazirabad Flyover,trunk,,,,North,150
519172103,Doctor KB Hedgewar Marg,trunk_link,,,,North,66
519440485,Doctor KB Hedgewar Marg,trunk,,,,North-West,787
519440487,Burari Flyover,trunk,,,,North,159
519440488,Bhalswa Flyover,trunk,,,,North-West,160
519440489,Bhalswa Flyover,trunk,,,,North-West,161
519440490,Doctor KB Hedgewar Marg,trunk,,,,North-West,269
519440491,Doctor KB Hedgewar Marg,trunk,,,,North-West,269
519440492,Bhalswa Flyover,trunk,,,,North-West,268
519440559,,secondary,2,,paved,North,756
519440560,,trunk_link,2,,paved,North,344
519440561,,trunk_link,2,,paved,North,168
519440562,,secondary,2,,paved,North,751
519440564,,secondary,2,,paved,North,141
519440567,,secondary,,,,Outer North,30
519440568,,secondary,2,,paved,Outer North,75
519440569,,trunk_link,2,,paved,North,178
519440573,,secondary,2,,paved,North,43
519440574,,secondary,2,,paved,Outer North,64
519440575,,secondary,,,,Outer North,32
519440580,,trunk_link,2,,paved,North,181
519440584,,secondary,2,,paved,North,1927
519440585,,trunk_link,,,,North,739
519440592,,trunk_link,2,,paved,North,277
519440598,,trunk_link,,,,North-West,68
519440599,,trunk_link,2,,paved,North,172
519440604,,trunk_link,2,,paved,North,292
519440606,,trunk_link,,,,Outer North,293
519440607,,secondary,2,,paved,Outer North,752
519440611,,trunk_link,,,,Outer North,142
519440612,,trunk_link,,,,North-West,629
519440614,,secondary,1,,paved,North,41
519440618,,secondary,2,,paved,North,51
519440619,,secondary,2,,paved,Outer North,2431
519440626,,trunk_link,2,,paved,North,253
519440627,,secondary,2,,paved,Outer North,259
519440630,,secondary,2,,paved,Outer North,253
519444400,Outer Ring Road,primary,2,,asphalt,North-West,1546
519444401,Outer Ring Road,primary,4,,asphalt,North-West,817
519444402,Outer Ring Road,trunk,3,,,North-West,423
519444403,Outer Ring Road,trunk,3,,,North-West,276
519444404,Outer Ring Road,trunk,,,,North-West,747
519444407,Outer Ring Road,trunk,,,,North-West,572
519444408,,primary_link,,,,North-West,23
519445877,Mangolpuri Flyover,trunk,,,,Outer,232
519445878,Mangolpuri Flyover,trunk,,,,Outer,298
519445879,Mangolpuri Flyover,trunk,,,,Outer,233
519445880,Outer Ring Road,trunk,,,,Outer,601
519445881,Mangolpuri Flyover,trunk,,,,Outer,2108
519445882,Mangolpuri Flyover,trunk,,,,Outer,2107
519665076,Outer Ring Road,primary,,,asphalt,West,340
519665080,Outer Ring Road,primary,3,,asphalt,Outer,253
519665087,Outer Ring Road,primary,3,,asphalt,Outer,252
523568279,Savitri Flyover,primary,,,asphalt,South,23
523568281,Nizamuddin Road Flyover,trunk,,,,South-East,78
523568284,Barakhamba Road,secondary,2,,asphalt,New Delhi,599
523568286,Swami Dayanand Marg,primary,2,,asphalt,East,99
523568289,Road Number 57,primary,,,,East,109
523568291,,secondary,,,asphalt,East,11
523568293,Vikas Marg,primary,,,asphalt,East,118
523568295,Road Number 57,primary,,,,East,108
529277806,Girdhari Lal Goswami Marg,secondary,,,,Central,1232
529277807,Girdhari Lal Goswami Marg Flyover,secondary,,,,West,245
532686697,Dwarka Flyover,primary,,,,South-West,857
532693131,IIT Flyover,primary,3,,asphalt,South-West,890
532737410,Outer Ring Road,primary,3,,asphalt,South-East,286
532737411,Outer Ring Road,primary,,,asphalt,South-East,308
532737412,Outer Ring Road,primary,,,asphalt,South-East,154
532737415,Bhakti Vedant Swami Marg,secondary,,,asphalt,South-East,63
532737417,Bhakti Vedant Swami Marg,secondary,,,,South-East,155
532737420,Outer Ring Road,primary,,,asphalt,South-East,604
532737422,IIT Flyover,primary,2,,asphalt,South,111
532737425,Outer Ring Road,primary,,,asphalt,South,11
532737427,Outer Ring Road,primary,,,,South-West,1010
532737429,IIT Flyover,primary,,,asphalt,South-West,888
532737432,Palam Marg,primary,3,,asphalt,South-West,210
532737436,Delhi-Gurugram Expressway,motorway,4,,,South-West,446
532739757,,motorway_link,,,,South-West,190
532739760,Dwarka Flyover,primary,,,,South-West,507
532739767,Road Number 201,primary,,,,Dwarka,604
532739771,Azad Hind Fauj Marg,secondary,,,,Dwarka,84
532739775,Shivaji Marg,secondary,,,asphalt,Dwarka,446
532740517,Delhi-Gurugram Expressway,motorway,5,,,South-West,696
533569870,Abdul Gaffar Khan Marg,primary_link,2,,asphalt,South-West,701
533569871,Abdul Gaffar Khan Marg,primary,2,,asphalt,South-West,18
537797266,Janpath,secondary,2,,asphalt,New Delhi,342
537797267,Kartavya Path,secondary,,,paving_stones,New Delhi,899
541882687,Northern Access Road,secondary,4,,asphalt,South-West,562
541882688,Ulan Batar Road,primary,3,,asphalt,South-West,81
541887313,Ho Chi Minh Marg,primary,,,,South,711
541887314,Ho Chi Minh Marg,primary,,,asphalt,South,1317
548713184,,primary_link,,,asphalt,South,29
548713186,Ho Chi Minh Marg,primary_link,,,,South,49
548713187,Ho Chi Minh Marg,primary_link,,,,South,49
548825884,,secondary_link,,,asphalt,New Delhi,79
548825885,,secondary_link,1,,asphalt,New Delhi,80
548825886,,secondary_link,,,asphalt,New Delhi,79
548825887,,secondary_link,,,asphalt,New Delhi,52
551043034,Maharishi Daya Nand Marg (Malviya Nagar),secondary,,,,South,27
551043035,Basant Kaur Marg,secondary,,,,South,29
551043036,Basant Kaur Marg,secondary,,,,South,25
551219508,,trunk_link,1,,,South,37
552890990,Bhairon Marg,secondary,,,asphalt,New Delhi,225
553090001,,secondary_link,,,,New Delhi,47
553090002,Mother Teresa Crescent,secondary,,,,New Delhi,857
553090003,,secondary_link,,,,New Delhi,41
553090004,Mother Teresa Crescent,secondary,2,,asphalt,New Delhi,1815
553321280,,trunk,,,,South-West,200
553321281,,trunk,6,,,South-West,153
553321282,,trunk,6,,,South-West,119
553321283,Dhaula Kuan Flyover,secondary,,,,South-West,46
553596950,Shivaji Flyover,secondary,,,,New Delhi,112
554064158,,secondary_link,,,,South-West,23
554064161,,secondary_link,,,,South-West,34
554064166,,secondary_link,,,,South-West,13
554064168,,secondary_link,,,,South-West,38
554288622,Outer Ring Road,primary,,,asphalt,South,800
554515705,,secondary,,,,New Delhi,115
554515706,,secondary,,,asphalt,New Delhi,73
554515707,Rotary 38,secondary,,,,New Delhi,88
554665389,Outer Circle,secondary,4,,asphalt,New Delhi,161
554665390,Gol Dakkhana Roundabout,secondary,,,asphalt,New Delhi,45
554798484,,trunk,,,,South-West,152
554798486,,trunk,,,,South-West,588
554798487,Mother Teresa Crescent,secondary,2,,asphalt,New Delhi,39
554798488,Sardar Patel Marg,secondary,,,asphalt,New Delhi,40
554798489,Sardar Patel Marg,secondary,,,asphalt,New Delhi,36
554976656,Okhla Estate Marg Flyover,trunk,,,,South-East,233
554976657,Okhla Estate Marg Flyover,trunk,,,,South-East,236
554976658,,trunk_link,,,,South-East,443
555197179,Dwarka-Palam Road,primary,,,,South-West,265
555197181,Chirag Delhi Flyover,primary,,,asphalt,South,61
555197182,Khelgaon Flyover,primary,,,asphalt,South,69
555197184,Dwarka Flyover,primary,,,,Dwarka,122
555197188,Chirag Delhi Flyover,primary,,,,South,64
555197189,Ho Chi Minh Marg,primary_link,2,,asphalt,South,219
555197190,Outer Ring Road,primary,,,,South-East,276
555197191,Outer Ring Road,primary,,,asphalt,South-East,224
555197192,C.V. Raman Marg,secondary,,,,South-East,42
555197194,Modi Mill Flyover,secondary,,,,South-East,117
555197195,Mahatma Gandhi Marg,primary,,,asphalt,South-East,223
555197196,Mahatma Gandhi Marg,primary,,,,South-East,233
555197199,Mahatma Gandhi Marg,primary,2,,,South-East,27
555197202,Nizamuddin Railway Station Flyover,trunk,,,,South-East,66
555197204,,trunk_link,,,,South-East,133
555197207,Delhi - Meerut Expressway,motorway,3,,asphalt,East,150
555197209,Delhi - Meerut Expressway,motorway,,,asphalt,South-East,327
555197211,Mahatma Gandhi Marg,trunk,,,,South-East,464
555197213,Mahatma Gandhi Marg,trunk,,,asphalt,South-East,279
555197216,Patparganj Road,secondary,,,,East,13
555197217,Delhi - Meerut Expressway,motorway,3,,asphalt,East,349
555197219,Delhi - Meerut Expressway,motorway,3,,asphalt,East,714
555197224,Patparganj Road,secondary,,,,East,143
555197225,Delhi - Meerut Expressway,motorway,3,,asphalt,East,170
555197226,,motorway_link,,,,South-East,42
555197227,,primary_link,,,asphalt,South-East,33
555242572,Lala Lajpat Rai Path,secondary,2,,asphalt,South-East,45
555242573,,secondary_link,,,asphalt,South-East,198
555242574,,secondary_link,,,,South-East,49
555242576,,secondary_link,3,,asphalt,South-East,78
555242577,Lala Lajpat Rai Path,secondary,,,asphalt,South-East,53
555279369,Josip Broz Tito Marg,secondary,2,,asphalt,South,728
555438040,,secondary,,,,South-West,34
555438041,,secondary,,,,South-West,33
555438046,,primary_link,,,,South-West,32
555465268,Patparganj Road,secondary,,,,East,64
555517572,Rao Tula Ram Marg,secondary,,,asphalt,South-West,6
555517575,Palam Marg,primary,,,,South-West,66
555517576,Rao Tula Ram Marg,secondary,,,asphalt,South-West,397
556741442,Moolchand Flyover,secondary,2,,asphalt,South-East,61
556741444,,secondary_link,,,,South-East,103
556741446,Moolchand Underpass,primary,3,,,South-East,314
556741452,Mahatma Gandhi Marg,primary_link,,,,South-East,269
557473524,,primary_link,,,,South,45
557575816,,primary_link,,,asphalt,South-East,124
557575818,,primary_link,2,,asphalt,South,70
557610149,,secondary_link,,,,South,27
557610150,,secondary_link,,,asphalt,South-East,12
557610151,,secondary_link,,,asphalt,South-East,13
557707164,Ho Chi Minh Marg,primary,,,asphalt,South,130
557707165,,secondary,,,,South,35
557707166,Ho Chi Minh Marg,primary_link,,,asphalt,South,75
557707167,Josip Broz Tito Marg,secondary,2,,asphalt,South,77
557760402,Josip Broz Tito Marg,secondary,2,,asphalt,South,50
557760404,Josip Broz Tito Marg,secondary_link,2,,asphalt,South,122
557760406,Lala Lajpat Rai Marg,secondary,,,,South-East,290
